北海道,ニセコ町中央通,42.81,140.69,防災科研
北海道,真狩村真狩,42.76,140.80,地方公共団体
北海道,留寿都村留寿都,42.74,140.88,地方公共団体
北海道,喜茂別町喜茂別,42.80,140.94,防災科研
北海道,京極町京極,42.86,140.88,地方公共団体
北海道,倶知安町南１条,42.90,140.76,気象庁
北海道,倶知安町北４条,42.91,140.77,防災科研
北海道,島牧村江ノ島,42.65,140.04,気象庁
北海道,島牧村泊,42.70,140.06,防災科研
北海道,寿都町新栄,42.80,140.22,気象庁
北海道,寿都町渡島,42.79,140.23,防災科研
北海道,黒松内町黒松内,42.67,140.30,防災科研
北海道,蘭越町蘭越,42.81,140.53,防災科研
北海道,共和町南幌似,42.98,140.61,地方公共団体
北海道,岩内町高台,42.98,140.52,気象庁
北海道,岩内町清住,42.98,140.51,防災科研
北海道,泊村茅沼村,43.06,140.50,地方公共団体
北海道,神恵内村神恵内,43.14,140.44,防災科研
北海道,奥尻町松江,42.08,139.47,気象庁
北海道,奥尻町奥尻,42.17,139.51,地方公共団体
北海道,深川市１条,43.72,142.05,防災科研
北海道,妹背牛町妹背牛,43.70,141.96,地方公共団体
北海道,秩父別町役場,43.77,141.96,地方公共団体
北海道,北竜町竜西,43.75,141.72,気象庁
北海道,北竜町和,43.73,141.88,地方公共団体
北海道,沼田町沼田,43.80,141.93,防災科研
北海道,芦別市旭町,43.51,142.22,気象庁
北海道,芦別市北２条,43.52,142.19,防災科研
北海道,赤平市泉町,43.56,142.04,地方公共団体
北海道,滝川市大町,43.56,141.91,気象庁
北海道,滝川市新町,43.55,141.92,防災科研
北海道,砂川市西７条,43.49,141.90,地方公共団体
北海道,歌志内市本町,43.52,142.03,地方公共団体
北海道,奈井江町奈井江,43.43,141.88,地方公共団体
北海道,上砂川町上砂川,43.48,141.98,地方公共団体
北海道,浦臼町ウラウスナイ,43.43,141.82,地方公共団体
北海道,新十津川町中央,43.55,141.88,地方公共団体
北海道,雨竜町フシコウリウ,43.64,141.89,地方公共団体
北海道,夕張市若菜,43.03,141.97,気象庁
北海道,岩見沢市５条,43.21,141.79,気象庁
北海道,岩見沢市鳩が丘,43.20,141.78,防災科研
北海道,岩見沢市北村赤川,43.26,141.70,地方公共団体
北海道,岩見沢市栗沢町東本町,43.12,141.75,地方公共団体
北海道,美唄市西５条,43.33,141.85,気象庁
北海道,美唄市西３条,43.33,141.86,防災科研
北海道,三笠市幸町,43.25,141.88,地方公共団体
北海道,南幌町栄町,43.06,141.65,地方公共団体
北海道,由仁町新光,43.00,141.79,防災科研
北海道,長沼町中央,43.01,141.70,地方公共団体
北海道,栗山町松風,43.06,141.78,地方公共団体
北海道,月形町円山公園,43.34,141.66,防災科研
北海道,士別市朝日町,44.12,142.59,気象庁
北海道,士別市東６条,44.18,142.40,気象庁
北海道,士別市東３条,44.18,142.39,防災科研
北海道,名寄市大通,44.36,142.46,気象庁
北海道,名寄市西５条,44.36,142.45,防災科研
北海道,名寄市風連町,44.29,142.41,地方公共団体
北海道,和寒町西町,44.02,142.41,防災科研
北海道,剣淵町仲町,44.10,142.36,地方公共団体
北海道,下川町北町,44.31,142.64,防災科研
北海道,美深町西町,44.48,142.34,防災科研
北海道,美深町仁宇布,44.55,142.57,防災科研
北海道,音威子府村音威子府,44.73,142.26,防災科研
北海道,上川中川町中川,44.81,142.07,防災科研
北海道,幌加内町平和,44.01,142.15,防災科研
北海道,幌加内町朱鞠内,44.28,142.16,防災科研
北海道,旭川市宮前１条,43.76,142.37,気象庁
北海道,旭川市７条,43.77,142.36,防災科研
北海道,鷹栖町南１条,43.84,142.35,地方公共団体
北海道,東神楽町南１条,43.70,142.45,地方公共団体
北海道,当麻町３条,43.83,142.51,地方公共団体
北海道,比布町北町,43.88,142.48,地方公共団体
北海道,愛別町南町,43.91,142.57,防災科研
北海道,上川地方上川町越路,43.88,142.74,気象庁
北海道,上川地方上川町花園町,43.85,142.77,防災科研
北海道,上川地方上川町清川,43.77,142.90,防災科研
北海道,東川町東町,43.70,142.51,地方公共団体
北海道,美瑛町本町,43.59,142.47,防災科研
北海道,美瑛町忠別,43.62,142.68,防災科研
北海道,富良野市若松町,43.35,142.38,気象庁
北海道,富良野市末広町,43.34,142.38,防災科研
北海道,上富良野町大町,43.46,142.47,気象庁
北海道,中富良野町本町,43.41,142.43,地方公共団体
北海道,南富良野町幾寅,43.17,142.59,気象庁
北海道,南富良野町役場,43.17,142.57,防災科研
北海道,占冠村中央,42.98,142.40,防災科研
北海道,苫前町旭,44.31,141.65,地方公共団体
北海道,羽幌町南３条,44.36,141.70,気象庁
北海道,羽幌町焼尻,44.43,141.42,気象庁
北海道,羽幌町南町,44.36,141.70499999999998,防災科研
北海道,初山別村有明,44.40,141.85,気象庁
北海道,初山別村初山別,44.53,141.77,防災科研
北海道,遠別町本町,44.72,141.83,防災科研
北海道,天塩町川口,44.88,141.75,防災科研
北海道,留萌市大町,43.95,141.63,気象庁
北海道,留萌市幸町,43.94,141.64,防災科研
北海道,増毛町見晴町,43.85,141.53,防災科研
北海道,増毛町岩尾,43.77,141.37,防災科研
北海道,小平町鬼鹿,44.15,141.66,防災科研
北海道,小平町達布,44.05,141.86,防災科研
北海道,稚内市恵北,45.32,141.89,気象庁
北海道,稚内市開運,45.42,141.68,気象庁
北海道,稚内市中央,45.42,141.67,防災科研
北海道,稚内市宗谷岬,45.51,141.95,防災科研
北海道,稚内市沼川,45.25,141.85,防災科研
北海道,猿払村浅茅野,45.21,142.23,防災科研
北海道,猿払村浜鬼志別,45.33,142.17,防災科研
北海道,豊富町西６条,45.10,141.77,防災科研
北海道,幌延町宮園町,45.02,141.85,地方公共団体
北海道,浜頓別町クッチャロ,45.13,142.35,防災科研
北海道,中頓別町中頓別,44.97,142.29,防災科研
北海道,宗谷枝幸町岬町,44.96,142.58,気象庁
北海道,宗谷枝幸町本町,44.94,142.59,気象庁
北海道,宗谷枝幸町栄町,44.94,142.57,防災科研
北海道,宗谷枝幸町歌登東町,44.84,142.48,防災科研
北海道,宗谷枝幸町風烈布,44.74,142.76,防災科研
北海道,礼文町上泊埼,45.42,141.07,気象庁
北海道,礼文町香深,45.30,141.05,防災科研
北海道,礼文町船泊,45.44,141.04,防災科研
北海道,利尻町沓形,45.19,141.14,地方公共団体
北海道,利尻富士町鬼脇,45.14,141.31,気象庁
北海道,利尻富士町鴛泊,45.25,141.22,防災科研
北海道,網走市台町,44.02,144.28,気象庁
北海道,網走市南６条,44.02,144.27,防災科研
北海道,美幌町東３条,43.82,144.10,気象庁
北海道,津別町幸町,43.71,144.03,防災科研
北海道,斜里町本町,43.91,144.67,気象庁
北海道,斜里町ウトロ香川,44.07,145.00,防災科研
北海道,清里町羽衣町,43.84,144.59,地方公共団体
北海道,小清水町小清水,43.86,144.46,防災科研
北海道,大空町東藻琴,43.84,144.29,地方公共団体
北海道,大空町女満別西３条,43.91,144.17,地方公共団体
北海道,北見市公園町,43.82,143.90,気象庁
北海道,北見市留辺蘂町上町,43.79,143.62,気象庁
北海道,北見市常呂町東浜,44.12,144.09,気象庁
北海道,北見市南仲町,43.80,143.90,防災科研
北海道,北見市常呂町常呂,44.12,144.07,防災科研
北海道,北見市留辺蘂町栄町,43.78,143.61,防災科研
北海道,北見市留辺蘂町富士見,43.67,143.31,防災科研
北海道,北見市端野町二区,43.86,143.95,地方公共団体
北海道,訓子府町東町,43.73,143.74,地方公共団体
北海道,置戸町拓殖,43.67,143.58,防災科研
北海道,佐呂間町永代町,44.02,143.77,防災科研
北海道,紋別市南が丘町,44.35,143.36,気象庁
北海道,紋別市幸町,44.36,143.35,防災科研
北海道,遠軽町丸瀬布金湧山,44.01,143.36,気象庁
北海道,遠軽町学田,44.09,143.53,防災科研
北海道,遠軽町白滝,43.88,143.17,防災科研
北海道,遠軽町生田原,43.92,143.53,地方公共団体
北海道,湧別町栄町,44.22,143.62,防災科研
北海道,湧別町上湧別,44.15,143.57,地方公共団体
北海道,滝上町旭町,44.19,143.08,防災科研
北海道,興部町興部,44.48,143.13,防災科研
北海道,西興部村西興部,44.33,142.94,防災科研
北海道,雄武町雄武,44.58,142.96,気象庁
北海道,胆振伊達市梅本,42.47,140.88,気象庁
北海道,胆振伊達市末永町,42.47,140.87,防災科研
北海道,胆振伊達市大滝区本町,42.67,141.08,防災科研
北海道,豊浦町大岸,42.59,140.64,防災科研
北海道,壮瞥町滝之町,42.55,140.89,防災科研
北海道,洞爺湖町栄町,42.55,140.76,地方公共団体
北海道,洞爺湖町洞爺町,42.65,140.83,地方公共団体
北海道,室蘭市山手町,42.31,140.98,気象庁
北海道,室蘭市寿町,42.35,141.03,防災科研
北海道,苫小牧市末広町,42.64,141.61,気象庁
北海道,苫小牧市旭町,42.63,141.61,防災科研
北海道,登別市鉱山,42.47,141.03,気象庁
北海道,登別市桜木町,42.42,141.08,防災科研
北海道,白老町大町,42.55,141.36,気象庁
北海道,白老町緑丘,42.56,141.35,防災科研
北海道,厚真町鹿沼,42.62,141.92,気象庁
北海道,厚真町京町,42.72,141.88,地方公共団体
北海道,安平町早来北進,42.77,141.82,防災科研
北海道,安平町追分柏が丘,42.87,141.82,防災科研
北海道,むかわ町松風,42.58,141.93,防災科研
北海道,むかわ町穂別,42.76,142.13,防災科研
北海道,日高地方日高町日高,42.88,142.45,防災科研
北海道,日高地方日高町門別,42.48,142.05,防災科研
北海道,平取町仁世宇,42.78,142.36,気象庁
北海道,平取町本町,42.59,142.13,防災科研
北海道,平取町振内,42.73,142.30,防災科研
北海道,新冠町北星町,42.36,142.32,地方公共団体
北海道,新ひだか町静内山手町,42.34,142.36,気象庁
北海道,新ひだか町静内御園,42.41,142.47,気象庁
北海道,新ひだか町静内御幸町,42.34,142.37,防災科研
北海道,新ひだか町三石旭町,42.25,142.56,防災科研
北海道,新ひだか町静内農屋,42.42,142.50,防災科研
北海道,浦河町野深,42.28,142.75,気象庁
北海道,浦河町潮見,42.16,142.78,気象庁
北海道,浦河町築地,42.17,142.77,防災科研
北海道,様似町栄町,42.13,142.94,防災科研
北海道,えりも町本町,42.02,143.15,気象庁
北海道,えりも町目黒,42.13,143.32,防災科研
北海道,えりも町えりも岬,41.94,143.24,防災科研
北海道,上士幌町清水谷,43.32,143.30,防災科研
北海道,上士幌町上士幌,43.23,143.30,地方公共団体
北海道,鹿追町東町,43.10,142.99,地方公共団体
北海道,新得町２条,43.07,142.84,防災科研
北海道,新得町トムラウシ,43.33,142.95,防災科研
北海道,足寄町上螺湾,43.30,143.77,気象庁
北海道,足寄町南１条,43.24,143.55,防災科研
北海道,陸別町陸別,43.47,143.75,防災科研
北海道,帯広市東４条,42.92,143.21,気象庁
北海道,帯広市東６条,42.93,143.21,防災科研
北海道,音更町元町,42.99,143.20,地方公共団体
北海道,士幌町士幌,43.17,143.24,防災科研
北海道,十勝清水町南４条,43.01,142.88,気象庁
北海道,芽室町東２条,42.91,143.05,地方公共団体
北海道,幕別町忠類明和,42.62,143.36,気象庁
北海道,幕別町忠類錦町,42.57,143.31,地方公共団体
北海道,幕別町本町,42.91,143.36,地方公共団体
北海道,十勝池田町西１条,42.93,143.45,防災科研
北海道,豊頃町茂岩本町,42.80,143.51,地方公共団体
北海道,本別町北２丁目,43.12,143.61,気象庁
北海道,本別町向陽町,43.12,143.62,防災科研
北海道,浦幌町桜町,42.81,143.66,防災科研
北海道,中札内村東２条,42.70,143.14,防災科研
北海道,更別村更別,42.65,143.19,地方公共団体
北海道,十勝大樹町東本通,42.50,143.28,防災科研
北海道,十勝大樹町生花,42.62,143.42,防災科研
北海道,広尾町並木通,42.29,143.32,気象庁
北海道,広尾町白樺通,42.29,143.30,気象庁
北海道,弟子屈町美里,43.48,144.44,気象庁
北海道,弟子屈町弟子屈,43.51,144.45,防災科研
北海道,弟子屈町サワンチサップ,43.64,144.39,防災科研
北海道,釧路市幸町,42.99,144.38,気象庁
北海道,釧路市音別町尺別,42.91,143.83,気象庁
北海道,釧路市黒金町,42.98,144.38,防災科研
北海道,釧路市阿寒町中央,43.11,144.12,防災科研
北海道,釧路市阿寒町阿寒湖温泉,43.44,144.09,防災科研
北海道,釧路市音別町中園,42.89,143.93,地方公共団体
北海道,釧路町別保,43.00,144.47,地方公共団体
北海道,厚岸町尾幌,43.00,144.69,気象庁
北海道,厚岸町真栄,43.05,144.85,防災科研
北海道,浜中町湯沸,43.08,145.16,気象庁
北海道,浜中町茶内,43.13,145.03,防災科研
北海道,標茶町川上,43.30,144.60,防災科研
北海道,標茶町塘路,43.15,144.50,防災科研
北海道,鶴居村鶴居東,43.23,144.32,防災科研
北海道,白糠町西１条,42.96,144.07,防災科研
北海道,中標津町養老牛,43.59,144.72,気象庁
北海道,中標津町丸山,43.55,144.97,防災科研
北海道,標津町古多糠,43.78,145.00,気象庁
北海道,標津町北２条,43.66,145.13,防災科研
北海道,標津町薫別,43.79,145.06,防災科研
北海道,羅臼町春日,43.94,145.12,気象庁
北海道,羅臼町緑町,44.02,145.19,防災科研
北海道,羅臼町岬町,44.11,145.25,防災科研
北海道,別海町常盤,43.39,145.12,気象庁
北海道,別海町西春別,43.41,144.77,防災科研
北海道,別海町本別海,43.39,145.28,防災科研
北海道,根室市弥栄,43.33,145.59,気象庁
北海道,根室市豊里,43.37,145.74,気象庁
北海道,根室市牧の内,43.33,145.60,防災科研
北海道,根室市厚床,43.23,145.26,防災科研
北海道,根室市落石東,43.19,145.52,防災科研
北海道,根室市珸瑤瑁,43.37,145.80,防災科研
青森県,青森市花園,40.82,140.77,気象庁
青森県,青森市中央,40.82,140.75,防災科研
青森県,青森市浪岡,40.71,140.60,地方公共団体
青森県,五所川原市栄町,40.80,140.44,気象庁
青森県,五所川原市太田,41.06,140.41,気象庁
青森県,五所川原市敷島町,40.82,140.45,防災科研
青森県,五所川原市相内,41.06,140.35,地方公共団体
青森県,五所川原市金木町,40.90,140.46,地方公共団体
青森県,平内町小湊,40.93,140.95,気象庁
青森県,平内町東田沢,40.99,140.92,防災科研
青森県,今別町今別,41.18,140.48,地方公共団体
青森県,蓬田村蓬田,40.97,140.66,地方公共団体
青森県,板柳町板柳,40.70,140.46,地方公共団体
青森県,鶴田町鶴田,40.76,140.43,地方公共団体
青森県,つがる市木造,40.81,140.38,地方公共団体
青森県,つがる市柏,40.79,140.41,地方公共団体
青森県,つがる市車力町,40.95,140.36,地方公共団体
青森県,つがる市森田町,40.78,140.33,地方公共団体
青森県,つがる市稲垣町,40.88,140.40,地方公共団体
青森県,外ヶ浜町蟹田,41.04,140.63,地方公共団体
青森県,外ヶ浜町平舘,41.15,140.63,地方公共団体
青森県,外ヶ浜町三厩,41.19,140.43,地方公共団体
青森県,中泊町小泊,41.13,140.30,地方公共団体
青森県,中泊町中里,40.96,140.43,地方公共団体
青森県,弘前市和田町,40.61,140.46,気象庁
青森県,弘前市弥生,40.65,140.36,気象庁
青森県,弘前市城東中央,40.60,140.50,防災科研
青森県,弘前市賀田,40.62,140.42,地方公共団体
青森県,弘前市五所,40.59,140.40,地方公共団体
青森県,黒石市市ノ町,40.64,140.59,地方公共団体
青森県,鰺ヶ沢町舞戸町鳴戸,40.78,140.23,気象庁
青森県,鰺ヶ沢町舞戸町小夜,40.78,140.20,防災科研
青森県,深浦町長慶平,40.60,140.00,気象庁
青森県,深浦町深浦岡町,40.65,139.93,気象庁
青森県,深浦町深浦中沢,40.64,139.93,防災科研
青森県,深浦町岩崎,40.58,139.93,地方公共団体
青森県,西目屋村田代,40.58,140.30,地方公共団体
青森県,藤崎町西豊田,40.66,140.50,地方公共団体
青森県,藤崎町水木,40.67,140.54,地方公共団体
青森県,大鰐町大鰐,40.52,140.57,地方公共団体
青森県,田舎館村田舎館,40.63,140.55,地方公共団体
青森県,平川市猿賀,40.62,140.57,地方公共団体
青森県,平川市柏木町,40.58,140.57,地方公共団体
青森県,平川市碇ヶ関,40.47,140.63,地方公共団体
青森県,八戸市島守,40.38,141.51,気象庁
青森県,八戸市湊町,40.53,141.52,気象庁
青森県,八戸市内丸,40.51,141.48,防災科研
青森県,八戸市南郷,40.40,141.44,地方公共団体
青森県,十和田市西二番町,40.62,141.21,防災科研
青森県,十和田市西十二番町,40.61,141.21,地方公共団体
青森県,十和田市奥瀬,40.59,141.11,地方公共団体
青森県,三沢市桜町,40.68,141.37,地方公共団体
青森県,野辺地町田狭沢,40.87,141.14,防災科研
青森県,野辺地町野辺地,40.86,141.13,地方公共団体
青森県,七戸町北天間舘,40.79,141.06,気象庁
青森県,七戸町七戸,40.70,141.15,地方公共団体
青森県,七戸町森ノ上,40.74,141.16,地方公共団体
青森県,六戸町犬落瀬,40.61,141.33,地方公共団体
青森県,横浜町林ノ脇,41.08,141.26,防災科研
青森県,横浜町寺下,41.08,141.25,地方公共団体
青森県,東北町上北南,40.73,141.26,地方公共団体
青森県,東北町塔ノ沢山,40.78,141.22,地方公共団体
青森県,六ヶ所村尾駮,40.97,141.37,気象庁
青森県,六ヶ所村出戸,41.01,141.37,気象庁
青森県,三戸町在府小路町,40.38,141.26,地方公共団体
青森県,五戸町古舘,40.53,141.31,気象庁
青森県,五戸町倉石中市,40.51,141.25,地方公共団体
青森県,田子町田子,40.34,141.15,地方公共団体
青森県,青森南部町沖田面,40.41,141.28,地方公共団体
青森県,青森南部町苫米地,40.47,141.38,地方公共団体
青森県,青森南部町平,40.42,141.33,地方公共団体
青森県,階上町道仏,40.45,141.62,地方公共団体
青森県,新郷村戸来,40.47,141.17,地方公共団体
青森県,おいらせ町中下田,40.60,141.40,地方公共団体
青森県,おいらせ町上明堂,40.60,141.43,地方公共団体
青森県,むつ市金曲,41.28,141.21,気象庁
青森県,むつ市大畑町奥薬研,41.38,141.04,気象庁
青森県,むつ市金谷,41.29,141.20,防災科研
青森県,むつ市大畑町中島,41.41,141.17,防災科研
青森県,むつ市川内町,41.20,141.00,地方公共団体
青森県,むつ市脇野沢,41.15,140.81,地方公共団体
青森県,大間町大間,41.52,140.91,地方公共団体
青森県,東通村砂子又蒲谷地,41.27,141.34,気象庁
青森県,東通村尻屋,41.41,141.45,防災科研
青森県,東通村白糠,41.17,141.38,防災科研
青森県,東通村砂子又沢内,41.28,141.33,地方公共団体
青森県,風間浦村易国間,41.49,141.00,地方公共団体
青森県,佐井村長後,41.33,140.81,防災科研
青森県,佐井村佐井,41.43,140.86,地方公共団体
岩手県,宮古市鍬ヶ崎,39.65,141.97,気象庁
岩手県,宮古市長沢,39.58,141.82,気象庁
岩手県,宮古市五月町,39.65,141.95,防災科研
岩手県,宮古市川井,39.60,141.68,防災科研
岩手県,宮古市区界,39.63,141.44,防災科研
岩手県,宮古市田老,39.74,141.97,防災科研
岩手県,宮古市茂市,39.63,141.79,地方公共団体
岩手県,久慈市川崎町,40.19,141.78,気象庁
岩手県,久慈市枝成沢,40.21,141.71,気象庁
岩手県,久慈市長内町,40.18,141.76,防災科研
岩手県,久慈市山形町,40.15,141.57,地方公共団体
岩手県,山田町八幡町,39.47,141.95,気象庁
岩手県,山田町大沢,39.49,141.97,防災科研
岩手県,岩泉町大川,39.80,141.66,防災科研
岩手県,岩泉町岩泉,39.84,141.80,地方公共団体
岩手県,田野畑村田野畑,39.94,141.86,気象庁
岩手県,田野畑村役場,39.93,141.89,地方公共団体
岩手県,普代村銅屋,40.01,141.89,地方公共団体
岩手県,野田村野田,40.11,141.82,地方公共団体
岩手県,岩手洋野町種市,40.41,141.72,気象庁
岩手県,岩手洋野町大野,40.28,141.62,地方公共団体
岩手県,大船渡市大船渡町,39.07,141.71,気象庁
岩手県,大船渡市猪川町,39.08,141.66,気象庁
岩手県,大船渡市盛町,39.08,141.71,防災科研
岩手県,陸前高田市高田町,39.03,141.62,地方公共団体
岩手県,釜石市只越町,39.28,141.89,気象庁
岩手県,釜石市中妻町,39.27,141.86,防災科研
岩手県,住田町世田米,39.14,141.58,地方公共団体
岩手県,大槌町小鎚,39.36,141.90,地方公共団体
岩手県,盛岡市山王町,39.70,141.17,気象庁
岩手県,盛岡市馬場町,39.70,141.15,防災科研
岩手県,盛岡市薮川,39.78,141.33,防災科研
岩手県,盛岡市渋民,39.85,141.17,地方公共団体
岩手県,二戸市福岡,40.27,141.30,気象庁
岩手県,二戸市石切所,40.26,141.29,防災科研
岩手県,二戸市浄法寺町,40.18,141.16,地方公共団体
岩手県,雫石町千刈田,39.70,140.98,気象庁
岩手県,雫石町西根上駒木野,39.74,140.95,気象庁
岩手県,葛巻町葛巻元木,39.99,141.33,気象庁
岩手県,葛巻町消防分署,40.04,141.45,防災科研
岩手県,葛巻町役場,40.04,141.44,地方公共団体
岩手県,岩手町五日市,39.97,141.21,地方公共団体
岩手県,一戸町高善寺,40.21,141.30,地方公共団体
岩手県,八幡平市大更,39.93,141.10,気象庁
岩手県,八幡平市田頭,39.92,141.08,防災科研
岩手県,八幡平市叺田,40.10,141.05,地方公共団体
岩手県,八幡平市野駄,39.96,141.07,地方公共団体
岩手県,軽米町軽米,40.33,141.46,地方公共団体
岩手県,九戸村伊保内,40.21,141.42,地方公共団体
岩手県,矢巾町南矢幅,39.61,141.14,地方公共団体
岩手県,紫波町紫波中央駅前,39.55,141.16,地方公共団体
岩手県,滝沢市鵜飼,39.73,141.08,地方公共団体
岩手県,花巻市大迫町,39.48,141.29,気象庁
岩手県,花巻市石鳥谷町,39.48,141.15,防災科研
岩手県,花巻市大迫総合支所,39.47,141.29,地方公共団体
岩手県,花巻市材木町,39.39,141.11,地方公共団体
岩手県,花巻市東和町,39.39,141.23,地方公共団体
岩手県,北上市柳原町,39.29,141.11,気象庁
岩手県,北上市相去町,39.26,141.10,防災科研
岩手県,遠野市青笹町,39.33,141.56,防災科研
岩手県,遠野市宮守町,39.35,141.36,地方公共団体
岩手県,一関市大東町,39.02,141.40,気象庁
岩手県,一関市竹山町,38.93,141.13,防災科研
岩手県,一関市花泉町,38.83,141.18,地方公共団体
岩手県,一関市千厩町,38.92,141.33,地方公共団体
岩手県,一関市東山町,39.00,141.25,地方公共団体
岩手県,一関市室根町,38.94,141.44,地方公共団体
岩手県,一関市藤沢町,38.86,141.35,地方公共団体
岩手県,一関市川崎町,38.90,141.26,地方公共団体
岩手県,金ケ崎町西根,39.20,141.12,地方公共団体
岩手県,平泉町平泉,38.99,141.11,地方公共団体
岩手県,西和賀町川尻,39.32,140.78,防災科研
岩手県,西和賀町沢内川舟,39.52,140.83,防災科研
岩手県,西和賀町沢内太田,39.43,140.75,地方公共団体
岩手県,奥州市水沢大鐘町,39.13,141.14,気象庁
岩手県,奥州市水沢佐倉河,39.15,141.15,防災科研
岩手県,奥州市江刺,39.19,141.17,地方公共団体
岩手県,奥州市前沢,39.05,141.12,地方公共団体
岩手県,奥州市胆沢,39.12,141.07,地方公共団体
岩手県,奥州市衣川,39.04,141.06,地方公共団体
宮城県,気仙沼市赤岩,38.88,141.57,気象庁
宮城県,気仙沼市本吉町西川内,38.81,141.47,気象庁
宮城県,気仙沼市笹が陣,38.90,141.57,防災科研
宮城県,気仙沼市唐桑町,38.90,141.65,地方公共団体
宮城県,気仙沼市本吉町津谷,38.79,141.50,地方公共団体
宮城県,宮城加美町中新田,38.57,140.86,地方公共団体
宮城県,宮城加美町小野田,38.58,140.78,地方公共団体
宮城県,宮城加美町宮崎,38.61,140.76,地方公共団体
宮城県,色麻町四竈,38.55,140.85,地方公共団体
宮城県,涌谷町新町裏,38.54,141.13,気象庁
宮城県,栗原市栗駒,38.83,140.99,気象庁
宮城県,栗原市築館,38.73,141.03,防災科研
宮城県,栗原市鶯沢,38.81,140.95,地方公共団体
